conv spk part sid chno starttime endtime word.id wavfile
AlGore_2006 AG AG 1076 NA 495.73 495.91 AlGore_2006.AG.words1054 AlGore_2006-light.wav
AlGore_2006 AG AG 1077 NA 495.91 496.02 AlGore_2006.AG.words1055 AlGore_2006-light.wav
AlGore_2006 AG AG 1078 NA 496.02 496.46 AlGore_2006.AG.words1056 AlGore_2006-light.wav
AlGore_2006 AG AG 1079 NA 496.46 497.45 AlGore_2006.AG.words1057 AlGore_2006-light.wav
AlGore_2006 AG AG 1080 NA 497.62 497.84 AlGore_2006.AG.words1058 AlGore_2006-light.wav
AlGore_2006 AG AG 1081 NA 497.84 498.58 AlGore_2006.AG.words1059 AlGore_2006-light.wav
AlGore_2006 AG AG 1082 NA 498.58 499.36 AlGore_2006.AG.words1060 AlGore_2006-light.wav
AlGore_2006 AG AG 1083 NA 499.46 499.68 AlGore_2006.AG.words1061 AlGore_2006-light.wav
AlGore_2006 AG AG 1084 NA 499.68 499.97 AlGore_2006.AG.words1062 AlGore_2006-light.wav
AlGore_2006 AG AG 1085 NA 499.97 500.2 AlGore_2006.AG.words1063 AlGore_2006-light.wav
AlGore_2006 AG AG 1086 NA 500.2 500.47 AlGore_2006.AG.words1064 AlGore_2006-light.wav
AlGore_2006 AG AG 1087 NA 500.47 501.04 AlGore_2006.AG.words1065 AlGore_2006-light.wav
AlGore_2006 AG AG 1088 NA 501.24 501.47 AlGore_2006.AG.words1066 AlGore_2006-light.wav
AlGore_2006 AG AG 1089 NA 501.47 501.67 AlGore_2006.AG.words1067 AlGore_2006-light.wav
AlGore_2006 AG AG 1090 NA 501.67 502.03 AlGore_2006.AG.words1068 AlGore_2006-light.wav
AlGore_2006 AG AG 1091 NA 502.18 502.68 AlGore_2006.AG.words1069 AlGore_2006-light.wav
AlGore_2006 AG AG 1092 NA 503.83 504.15 AlGore_2006.AG.words1070 AlGore_2006-light.wav
AlGore_2006 AG AG 1093 NA 504.69 505 AlGore_2006.AG.words1071 AlGore_2006-light.wav
AlGore_2006 AG AG 1094 NA 505 505.27 AlGore_2006.AG.words1072 AlGore_2006-light.wav
AlGore_2006 AG AG 1095 NA 505.27 505.36 AlGore_2006.AG.words1073 AlGore_2006-light.wav
AlGore_2006 AG AG 1096 NA 505.39 505.73 AlGore_2006.AG.words1074 AlGore_2006-light.wav
AlGore_2006 AG AG 1097 NA 505.73 505.99 AlGore_2006.AG.words1075 AlGore_2006-light.wav
AlGore_2006 AG AG 1098 NA 505.99 506.11 AlGore_2006.AG.words1076 AlGore_2006-light.wav
AlGore_2006 AG AG 1099 NA 506.11 506.28 AlGore_2006.AG.words1077 AlGore_2006-light.wav
AlGore_2006 AG AG 1100 NA 506.28 506.72 AlGore_2006.AG.words1078 AlGore_2006-light.wav
AlGore_2006 AG AG 1101 NA 506.77 506.83 AlGore_2006.AG.words1079 AlGore_2006-light.wav
AlGore_2006 AG AG 1102 NA 507.06 507.09 AlGore_2006.AG.words1080 AlGore_2006-light.wav
AlGore_2006 AG AG 1103 NA 507.25 507.41 AlGore_2006.AG.words1081 AlGore_2006-light.wav
AlGore_2006 AG AG 1104 NA 507.41 507.63 AlGore_2006.AG.words1082 AlGore_2006-light.wav
AlGore_2006 AG AG 1105 NA 507.63 507.92 AlGore_2006.AG.words1083 AlGore_2006-light.wav
AlGore_2006 AG AG 1106 NA 507.95 508.18 AlGore_2006.AG.words1084 AlGore_2006-light.wav
AlGore_2006 AG AG 1107 NA 508.18 508.72 AlGore_2006.AG.words1085 AlGore_2006-light.wav
AlGore_2006 AG AG 1108 NA 508.72 509.07 AlGore_2006.AG.words1086 AlGore_2006-light.wav
AlGore_2006 AG AG 1109 NA 509.07 509.16 AlGore_2006.AG.words1087 AlGore_2006-light.wav
AlGore_2006 AG AG 1110 NA 509.16 509.35 AlGore_2006.AG.words1088 AlGore_2006-light.wav
AlGore_2006 AG AG 1111 NA 509.51 509.84 AlGore_2006.AG.words1089 AlGore_2006-light.wav
AlGore_2006 AG AG 1112 NA 509.84 510.18 AlGore_2006.AG.words1090 AlGore_2006-light.wav
AlGore_2006 AG AG 1113 NA 510.18 510.31 AlGore_2006.AG.words1091 AlGore_2006-light.wav
AlGore_2006 AG AG 1114 NA 510.31 510.45 AlGore_2006.AG.words1092 AlGore_2006-light.wav
AlGore_2006 AG AG 1115 NA 510.45 510.53 AlGore_2006.AG.words1093 AlGore_2006-light.wav
AlGore_2006 AG AG 1116 NA 510.53 511.12 AlGore_2006.AG.words1094 AlGore_2006-light.wav
AlGore_2006 AG AG 1117 NA 511.3 511.61 AlGore_2006.AG.words1095 AlGore_2006-light.wav
AlGore_2006 AG AG 1118 NA 511.61 511.81 AlGore_2006.AG.words1096 AlGore_2006-light.wav
AlGore_2006 AG AG 1119 NA 511.81 512.29 AlGore_2006.AG.words1097 AlGore_2006-light.wav
AlGore_2006 AG AG 1120 NA 512.29 512.4 AlGore_2006.AG.words1098 AlGore_2006-light.wav
AlGore_2006 AG AG 1121 NA 512.4 512.49 AlGore_2006.AG.words1099 AlGore_2006-light.wav
AlGore_2006 AG AG 1122 NA 512.49 512.74 AlGore_2006.AG.words1100 AlGore_2006-light.wav
AlGore_2006 AG AG 1123 NA 512.74 513.21 AlGore_2006.AG.words1101 AlGore_2006-light.wav
AlGore_2006 AG AG 1124 NA 513.21 513.49 AlGore_2006.AG.words1102 AlGore_2006-light.wav
AlGore_2006 AG AG 1125 NA 513.49 513.59 AlGore_2006.AG.words1103 AlGore_2006-light.wav
AlGore_2006 AG AG 1126 NA 514.65 515.11 AlGore_2006.AG.words1104 AlGore_2006-light.wav
AlGore_2006 AG AG 1127 NA 515.11 516.04 AlGore_2006.AG.words1105 AlGore_2006-light.wav
AlGore_2006 AG AG 1128 NA 516.07 516.29 AlGore_2006.AG.words1106 AlGore_2006-light.wav
AlGore_2006 AG AG 1129 NA 516.29 517.12 AlGore_2006.AG.words1107 AlGore_2006-light.wav
AlGore_2006 AG AG 1130 NA 517.12 517.31 AlGore_2006.AG.words1108 AlGore_2006-light.wav
AlGore_2006 AG AG 1131 NA 517.31 517.44 AlGore_2006.AG.words1109 AlGore_2006-light.wav
AlGore_2006 AG AG 1134 NA 517.44 518.39 AlGore_2006.AG.words1110.3 AlGore_2006-light.wav
AlGore_2006 AG AG 1135 NA 519.07 519.47 AlGore_2006.AG.words1111 AlGore_2006-light.wav
AlGore_2006 AG AG 1136 NA 519.47 519.84 AlGore_2006.AG.words1112 AlGore_2006-light.wav
AlGore_2006 AG AG 1137 NA 520.38 520.97 AlGore_2006.AG.words1113 AlGore_2006-light.wav
AlGore_2006 AG AG 1138 NA 521 521.58 AlGore_2006.AG.words1114 AlGore_2006-light.wav
AlGore_2006 AG AG 1139 NA 521.58 521.68 AlGore_2006.AG.words1115 AlGore_2006-light.wav
AlGore_2006 AG AG 1140 NA 521.68 522.37 AlGore_2006.AG.words1116 AlGore_2006-light.wav
AlGore_2006 AG AG 1141 NA 522.78 522.92 AlGore_2006.AG.words1117 AlGore_2006-light.wav
AlGore_2006 AG AG 1142 NA 522.92 523.39 AlGore_2006.AG.words1118 AlGore_2006-light.wav
AlGore_2006 AG AG 1143 NA 523.39 523.79 AlGore_2006.AG.words1119 AlGore_2006-light.wav
AlGore_2006 AG AG 1144 NA 525.14 525.71 AlGore_2006.AG.words1120 AlGore_2006-light.wav
AlGore_2006 AG AG 1145 NA 526 526.4 AlGore_2006.AG.words1121 AlGore_2006-light.wav
AlGore_2006 AG AG 1146 NA 526.4 526.94 AlGore_2006.AG.words1122 AlGore_2006-light.wav
AlGore_2006 AG AG 1147 NA 526.94 527.18 AlGore_2006.AG.words1123 AlGore_2006-light.wav
AlGore_2006 AG AG 1148 NA 527.18 527.3 AlGore_2006.AG.words1124 AlGore_2006-light.wav
AlGore_2006 AG AG 1149 NA 527.3 528 AlGore_2006.AG.words1125 AlGore_2006-light.wav
AlGore_2006 AG AG 1150 NA 528 528.23 AlGore_2006.AG.words1126 AlGore_2006-light.wav
AlGore_2006 AG AG 1151 NA 528.23 529.01 AlGore_2006.AG.words1127 AlGore_2006-light.wav
AlGore_2006 AG AG 1152 NA 529.24 529.68 AlGore_2006.AG.words1128 AlGore_2006-light.wav
AlGore_2006 AG AG 1153 NA 529.68 530.36 AlGore_2006.AG.words1129 AlGore_2006-light.wav
AlGore_2006 AG AG 1154 NA 530.59 530.88 AlGore_2006.AG.words1130 AlGore_2006-light.wav
AlGore_2006 AG AG 1155 NA 530.91 531.08 AlGore_2006.AG.words1131 AlGore_2006-light.wav
AlGore_2006 AG AG 1156 NA 531.08 531.53 AlGore_2006.AG.words1132 AlGore_2006-light.wav
AlGore_2006 AG AG 1157 NA 531.53 531.86 AlGore_2006.AG.words1133 AlGore_2006-light.wav
AlGore_2006 AG AG 1158 NA 531.89 532.51 AlGore_2006.AG.words1134 AlGore_2006-light.wav
AlGore_2006 AG AG 1159 NA 532.86 533.33 AlGore_2006.AG.words1135 AlGore_2006-light.wav
AlGore_2006 AG AG 1160 NA 534.86 535.17 AlGore_2006.AG.words1136 AlGore_2006-light.wav
AlGore_2006 AG AG 1161 NA 535.17 535.47 AlGore_2006.AG.words1137 AlGore_2006-light.wav
AlGore_2006 AG AG 1162 NA 535.47 535.67 AlGore_2006.AG.words1138 AlGore_2006-light.wav
AlGore_2006 AG AG 1163 NA 535.67 535.96 AlGore_2006.AG.words1139 AlGore_2006-light.wav
AlGore_2006 AG AG 1164 NA 536.15 536.49 AlGore_2006.AG.words1140 AlGore_2006-light.wav
AlGore_2006 AG AG 1165 NA 536.54 536.88 AlGore_2006.AG.words1141 AlGore_2006-light.wav
AlGore_2006 AG AG 1166 NA 538.45 538.65 AlGore_2006.AG.words1142 AlGore_2006-light.wav
AlGore_2006 AG AG 1167 NA 538.65 538.81 AlGore_2006.AG.words1143 AlGore_2006-light.wav
AlGore_2006 AG AG 1168 NA 538.81 538.93 AlGore_2006.AG.words1144 AlGore_2006-light.wav
AlGore_2006 AG AG 1169 NA 538.93 539.15 AlGore_2006.AG.words1145 AlGore_2006-light.wav
AlGore_2006 AG AG 1170 NA 541.88 542.23 AlGore_2006.AG.words1146 AlGore_2006-light.wav
AlGore_2006 AG AG 1171 NA 542.23 542.67 AlGore_2006.AG.words1147 AlGore_2006-light.wav
AlGore_2006 AG AG 1172 NA 542.67 542.77 AlGore_2006.AG.words1148 AlGore_2006-light.wav
AlGore_2006 AG AG 1173 NA 542.77 542.93 AlGore_2006.AG.words1149 AlGore_2006-light.wav
AlGore_2006 AG AG 1174 NA 542.93 543.26 AlGore_2006.AG.words1150 AlGore_2006-light.wav
AlGore_2006 AG AG 1175 NA 544.39 544.81 AlGore_2006.AG.words1151 AlGore_2006-light.wav
AlGore_2006 AG AG 1176 NA 544.81 545.05 AlGore_2006.AG.words1152 AlGore_2006-light.wav
AlGore_2006 AG AG 1177 NA 545.05 545.63 AlGore_2006.AG.words1153 AlGore_2006-light.wav
AlGore_2006 AG AG 1178 NA 546.12 547.02 AlGore_2006.AG.words1154 AlGore_2006-light.wav
AlGore_2006 AG AG 1179 NA 547.02 547.25 AlGore_2006.AG.words1155 AlGore_2006-light.wav
AlGore_2006 AG AG 1180 NA 547.25 547.63 AlGore_2006.AG.words1156 AlGore_2006-light.wav
AlGore_2006 AG AG 1181 NA 547.63 548.34 AlGore_2006.AG.words1157 AlGore_2006-light.wav
AlGore_2006 AG AG 1182 NA 549.4 550.11 AlGore_2006.AG.words1158 AlGore_2006-light.wav
AlGore_2006 AG AG 1183 NA 550.18 550.46 AlGore_2006.AG.words1159 AlGore_2006-light.wav
AlGore_2006 AG AG 1184 NA 550.46 551.18 AlGore_2006.AG.words1160 AlGore_2006-light.wav
AlGore_2006 AG AG 1185 NA 551.37 551.78 AlGore_2006.AG.words1161 AlGore_2006-light.wav
AlGore_2006 AG AG 1186 NA 551.78 552.08 AlGore_2006.AG.words1162 AlGore_2006-light.wav
AlGore_2006 AG AG 1187 NA 552.08 552.75 AlGore_2006.AG.words1163 AlGore_2006-light.wav
AlGore_2006 AG AG 1188 NA 552.75 553.08 AlGore_2006.AG.words1164 AlGore_2006-light.wav
AlGore_2006 AG AG 1189 NA 553.25 553.43 AlGore_2006.AG.words1165 AlGore_2006-light.wav
AlGore_2006 AG AG 1190 NA 553.43 553.82 AlGore_2006.AG.words1166 AlGore_2006-light.wav
AlGore_2006 AG AG 1191 NA 554.84 554.96 AlGore_2006.AG.words1167 AlGore_2006-light.wav
AlGore_2006 AG AG 1192 NA 554.96 555.35 AlGore_2006.AG.words1168 AlGore_2006-light.wav
AlGore_2006 AG AG 1193 NA 555.35 556.28 AlGore_2006.AG.words1169 AlGore_2006-light.wav
AlGore_2006 AG AG 1194 NA 557.26 557.53 AlGore_2006.AG.words1170 AlGore_2006-light.wav
AlGore_2006 AG AG 1195 NA 557.53 557.63 AlGore_2006.AG.words1171 AlGore_2006-light.wav
AlGore_2006 AG AG 1196 NA 557.63 558.22 AlGore_2006.AG.words1172 AlGore_2006-light.wav
AlGore_2006 AG AG 1197 NA 558.72 559.07 AlGore_2006.AG.words1173 AlGore_2006-light.wav
AlGore_2006 AG AG 1198 NA 559.07 559.36 AlGore_2006.AG.words1174 AlGore_2006-light.wav
AlGore_2006 AG AG 1199 NA 559.36 559.77 AlGore_2006.AG.words1175 AlGore_2006-light.wav
AlGore_2006 AG AG 1200 NA 560.93 561.21 AlGore_2006.AG.words1176 AlGore_2006-light.wav
AlGore_2006 AG AG 1201 NA 561.21 561.44 AlGore_2006.AG.words1177 AlGore_2006-light.wav
AlGore_2006 AG AG 1202 NA 561.44 561.64 AlGore_2006.AG.words1178 AlGore_2006-light.wav
AlGore_2006 AG AG 1203 NA 561.64 561.76 AlGore_2006.AG.words1179 AlGore_2006-light.wav
AlGore_2006 AG AG 1204 NA 561.76 561.89 AlGore_2006.AG.words1180 AlGore_2006-light.wav
AlGore_2006 AG AG 1205 NA 561.89 562.22 AlGore_2006.AG.words1181 AlGore_2006-light.wav
AlGore_2006 AG AG 1206 NA 562.25 562.73 AlGore_2006.AG.words1182 AlGore_2006-light.wav
AlGore_2006 AG AG 1207 NA 562.73 562.86 AlGore_2006.AG.words1183 AlGore_2006-light.wav
AlGore_2006 AG AG 1208 NA 562.86 562.92 AlGore_2006.AG.words1184 AlGore_2006-light.wav
AlGore_2006 AG AG 1209 NA 562.92 563.22 AlGore_2006.AG.words1185 AlGore_2006-light.wav
AlGore_2006 AG AG 1210 NA 563.22 563.57 AlGore_2006.AG.words1186 AlGore_2006-light.wav
AlGore_2006 AG AG 1211 NA 563.6 563.77 AlGore_2006.AG.words1187 AlGore_2006-light.wav
AlGore_2006 AG AG 1212 NA 563.77 564.23 AlGore_2006.AG.words1188 AlGore_2006-light.wav
AlGore_2006 AG AG 1213 NA 565.68 565.89 AlGore_2006.AG.words1189 AlGore_2006-light.wav
AlGore_2006 AG AG 1214 NA 565.89 565.95 AlGore_2006.AG.words1190 AlGore_2006-light.wav
AlGore_2006 AG AG 1215 NA 565.95 566.26 AlGore_2006.AG.words1191 AlGore_2006-light.wav
AlGore_2006 AG AG 1216 NA 566.26 566.92 AlGore_2006.AG.words1192 AlGore_2006-light.wav
AlGore_2006 AG AG 1217 NA 567.38 567.59 AlGore_2006.AG.words1193 AlGore_2006-light.wav
AlGore_2006 AG AG 1218 NA 567.59 567.79 AlGore_2006.AG.words1194 AlGore_2006-light.wav
AlGore_2006 AG AG 1219 NA 567.79 568.68 AlGore_2006.AG.words1195 AlGore_2006-light.wav
AlGore_2006 AG AG 1220 NA 568.98 569.17 AlGore_2006.AG.words1196 AlGore_2006-light.wav
AlGore_2006 AG AG 1221 NA 569.17 569.5 AlGore_2006.AG.words1197 AlGore_2006-light.wav
AlGore_2006 AG AG 1222 NA 569.5 569.62 AlGore_2006.AG.words1198 AlGore_2006-light.wav
AlGore_2006 AG AG 1223 NA 569.62 570.19 AlGore_2006.AG.words1199 AlGore_2006-light.wav
AlGore_2006 AG AG 1224 NA 570.33 570.87 AlGore_2006.AG.words1200 AlGore_2006-light.wav
AlGore_2006 AG AG 1225 NA 571.02 571.33 AlGore_2006.AG.words1201 AlGore_2006-light.wav
AlGore_2006 AG AG 1226 NA 571.33 571.48 AlGore_2006.AG.words1202 AlGore_2006-light.wav
AlGore_2006 AG AG 1227 NA 571.48 571.82 AlGore_2006.AG.words1203 AlGore_2006-light.wav
AlGore_2006 AG AG 1228 NA 571.85 572.03 AlGore_2006.AG.words1204 AlGore_2006-light.wav
AlGore_2006 AG AG 1229 NA 572.03 572.58 AlGore_2006.AG.words1205 AlGore_2006-light.wav
AlGore_2006 AG AG 1230 NA 573.05 573.6 AlGore_2006.AG.words1206 AlGore_2006-light.wav
AlGore_2006 AG AG 1231 NA 573.95 574.17 AlGore_2006.AG.words1207 AlGore_2006-light.wav
AlGore_2006 AG AG 1232 NA 574.17 574.23 AlGore_2006.AG.words1208 AlGore_2006-light.wav
AlGore_2006 AG AG 1233 NA 574.23 574.56 AlGore_2006.AG.words1209 AlGore_2006-light.wav
AlGore_2006 AG AG 1234 NA 574.56 574.82 AlGore_2006.AG.words1210 AlGore_2006-light.wav
AlGore_2006 AG AG 1235 NA 574.82 575.19 AlGore_2006.AG.words1211 AlGore_2006-light.wav
AlGore_2006 AG AG 1236 NA 575.22 575.65 AlGore_2006.AG.words1212 AlGore_2006-light.wav
AlGore_2006 AG AG 1237 NA 576.13 576.59 AlGore_2006.AG.words1213 AlGore_2006-light.wav
AlGore_2006 AG AG 1238 NA 577.12 577.47 AlGore_2006.AG.words1214 AlGore_2006-light.wav
AlGore_2006 AG AG 1239 NA 577.5 578.02 AlGore_2006.AG.words1215 AlGore_2006-light.wav
AlGore_2006 AG AG 1240 NA 578.49 578.86 AlGore_2006.AG.words1216 AlGore_2006-light.wav
AlGore_2006 AG AG 1241 NA 578.86 579.4 AlGore_2006.AG.words1217 AlGore_2006-light.wav
AlGore_2006 AG AG 1242 NA 580.24 580.71 AlGore_2006.AG.words1218 AlGore_2006-light.wav
AlGore_2006 AG AG 1243 NA 580.71 581.18 AlGore_2006.AG.words1219 AlGore_2006-light.wav
AlGore_2006 AG AG 1244 NA 582.08 582.33 AlGore_2006.AG.words1220 AlGore_2006-light.wav
AlGore_2006 AG AG 1245 NA 582.33 582.38 AlGore_2006.AG.words1221 AlGore_2006-light.wav
AlGore_2006 AG AG 1246 NA 582.38 583.02 AlGore_2006.AG.words1222 AlGore_2006-light.wav
AlGore_2006 AG AG 1247 NA 583.02 583.18 AlGore_2006.AG.words1223 AlGore_2006-light.wav
AlGore_2006 AG AG 1248 NA 583.18 583.52 AlGore_2006.AG.words1224 AlGore_2006-light.wav
AlGore_2006 AG AG 1249 NA 583.52 583.64 AlGore_2006.AG.words1225 AlGore_2006-light.wav
AlGore_2006 AG AG 1250 NA 583.64 584.11 AlGore_2006.AG.words1226.1 AlGore_2006-light.wav
AlGore_2006 AG AG 1251 NA 584.11 584.74 AlGore_2006.AG.words1226.2 AlGore_2006-light.wav
AlGore_2006 AG AG 1252 NA 584.77 585.23 AlGore_2006.AG.words1227 AlGore_2006-light.wav
AlGore_2006 AG AG 1253 NA 586 586.26 AlGore_2006.AG.words1228 AlGore_2006-light.wav
AlGore_2006 AG AG 1254 NA 586.26 586.36 AlGore_2006.AG.words1229 AlGore_2006-light.wav
AlGore_2006 AG AG 1255 NA 586.36 586.59 AlGore_2006.AG.words1230 AlGore_2006-light.wav
AlGore_2006 AG AG 1256 NA 586.59 586.85 AlGore_2006.AG.words1231 AlGore_2006-light.wav
AlGore_2006 AG AG 1257 NA 586.85 587 AlGore_2006.AG.words1232 AlGore_2006-light.wav
AlGore_2006 AG AG 1258 NA 587 587.23 AlGore_2006.AG.words1233 AlGore_2006-light.wav
AlGore_2006 AG AG 1259 NA 587.23 587.32 AlGore_2006.AG.words1234 AlGore_2006-light.wav
AlGore_2006 AG AG 1260 NA 587.32 587.95 AlGore_2006.AG.words1235 AlGore_2006-light.wav
AlGore_2006 AG AG 1261 NA 588.57 588.73 AlGore_2006.AG.words1236 AlGore_2006-light.wav
AlGore_2006 AG AG 1262 NA 588.73 589.02 AlGore_2006.AG.words1237 AlGore_2006-light.wav
AlGore_2006 AG AG 1263 NA 589.02 589.14 AlGore_2006.AG.words1238 AlGore_2006-light.wav
AlGore_2006 AG AG 1264 NA 589.14 589.35 AlGore_2006.AG.words1239 AlGore_2006-light.wav
AlGore_2006 AG AG 1265 NA 589.35 589.48 AlGore_2006.AG.words1240 AlGore_2006-light.wav
AlGore_2006 AG AG 1266 NA 589.48 589.93 AlGore_2006.AG.words1241 AlGore_2006-light.wav
AlGore_2006 AG AG 1267 NA 589.93 590.05 AlGore_2006.AG.words1242 AlGore_2006-light.wav
AlGore_2006 AG AG 1268 NA 590.05 590.42 AlGore_2006.AG.words1243 AlGore_2006-light.wav
AlGore_2006 AG AG 1269 NA 591.01 591.17 AlGore_2006.AG.words1244 AlGore_2006-light.wav
AlGore_2006 AG AG 1270 NA 591.17 591.29 AlGore_2006.AG.words1245 AlGore_2006-light.wav
AlGore_2006 AG AG 1271 NA 591.29 591.41 AlGore_2006.AG.words1246 AlGore_2006-light.wav
AlGore_2006 AG AG 1272 NA 591.41 591.81 AlGore_2006.AG.words1247 AlGore_2006-light.wav
AlGore_2006 AG AG 1273 NA 591.81 592.29 AlGore_2006.AG.words1248 AlGore_2006-light.wav
AlGore_2006 AG AG 1274 NA 592.92 593.06 AlGore_2006.AG.words1249 AlGore_2006-light.wav
AlGore_2006 AG AG 1275 NA 593.06 593.16 AlGore_2006.AG.words1250 AlGore_2006-light.wav
AlGore_2006 AG AG 1276 NA 593.16 593.51 AlGore_2006.AG.words1251 AlGore_2006-light.wav
AlGore_2006 AG AG 1277 NA 593.51 593.94 AlGore_2006.AG.words1252 AlGore_2006-light.wav
AlGore_2006 AG AG 1278 NA 594.29 595.19 AlGore_2006.AG.words1253 AlGore_2006-light.wav
AlGore_2006 AG AG 1279 NA 595.62 595.96 AlGore_2006.AG.words1254 AlGore_2006-light.wav
AlGore_2006 AG AG 1280 NA 595.96 596.04 AlGore_2006.AG.words1255 AlGore_2006-light.wav
AlGore_2006 AG AG 1281 NA 596.04 596.38 AlGore_2006.AG.words1256 AlGore_2006-light.wav
AlGore_2006 AG AG 1282 NA 596.38 596.81 AlGore_2006.AG.words1257 AlGore_2006-light.wav
AlGore_2006 AG AG 1283 NA 597.02 597.19 AlGore_2006.AG.words1258 AlGore_2006-light.wav
AlGore_2006 AG AG 1284 NA 597.19 597.38 AlGore_2006.AG.words1259 AlGore_2006-light.wav
AlGore_2006 AG AG 1285 NA 597.41 597.96 AlGore_2006.AG.words1260 AlGore_2006-light.wav
AlGore_2006 AG AG 1286 NA 597.96 598.14 AlGore_2006.AG.words1261 AlGore_2006-light.wav
AlGore_2006 AG AG 1287 NA 598.14 598.28 AlGore_2006.AG.words1262 AlGore_2006-light.wav
AlGore_2006 AG AG 1288 NA 598.28 598.71 AlGore_2006.AG.words1263 AlGore_2006-light.wav
AlGore_2006 AG AG 1289 NA 599.15 599.27 AlGore_2006.AG.words1264 AlGore_2006-light.wav
AlGore_2006 AG AG 1290 NA 599.3 599.68 AlGore_2006.AG.words1265 AlGore_2006-light.wav
AlGore_2006 AG AG 1291 NA 599.71 600.34 AlGore_2006.AG.words1266 AlGore_2006-light.wav
AlGore_2006 AG AG 1292 NA 602.63 602.76 AlGore_2006.AG.words1267 AlGore_2006-light.wav
AlGore_2006 AG AG 1293 NA 602.76 603.05 AlGore_2006.AG.words1268 AlGore_2006-light.wav
AlGore_2006 AG AG 1294 NA 603.05 603.13 AlGore_2006.AG.words1269 AlGore_2006-light.wav
AlGore_2006 AG AG 1295 NA 603.13 603.33 AlGore_2006.AG.words1270 AlGore_2006-light.wav
AlGore_2006 AG AG 1296 NA 603.33 603.54 AlGore_2006.AG.words1271 AlGore_2006-light.wav
AlGore_2006 AG AG 1297 NA 603.54 603.79 AlGore_2006.AG.words1272 AlGore_2006-light.wav
AlGore_2006 AG AG 1298 NA 603.79 604.05 AlGore_2006.AG.words1273 AlGore_2006-light.wav
AlGore_2006 AG AG 1299 NA 604.05 604.4 AlGore_2006.AG.words1274 AlGore_2006-light.wav
AlGore_2006 AG AG 1300 NA 604.4 604.62 AlGore_2006.AG.words1275 AlGore_2006-light.wav
AlGore_2006 AG AG 1301 NA 604.62 605.27 AlGore_2006.AG.words1276 AlGore_2006-light.wav
AlGore_2006 AG AG 1302 NA 605.99 606.31 AlGore_2006.AG.words1277 AlGore_2006-light.wav
AlGore_2006 AG AG 1303 NA 606.34 606.7 AlGore_2006.AG.words1278 AlGore_2006-light.wav
AlGore_2006 AG AG 1304 NA 606.7 606.94 AlGore_2006.AG.words1279 AlGore_2006-light.wav
AlGore_2006 AG AG 1305 NA 606.94 607.25 AlGore_2006.AG.words1280 AlGore_2006-light.wav
AlGore_2006 AG AG 1306 NA 607.25 607.58 AlGore_2006.AG.words1281 AlGore_2006-light.wav
AlGore_2006 AG AG 1307 NA 607.58 607.95 AlGore_2006.AG.words1282 AlGore_2006-light.wav
AlGore_2006 AG AG 1308 NA 608 608.18 AlGore_2006.AG.words1283 AlGore_2006-light.wav
AlGore_2006 AG AG 1309 NA 608.18 608.71 AlGore_2006.AG.words1284 AlGore_2006-light.wav
AlGore_2006 AG AG 1310 NA 609.2 610.09 AlGore_2006.AG.words1285 AlGore_2006-light.wav
AlGore_2006 AG AG 1311 NA 610.4 610.62 AlGore_2006.AG.words1286 AlGore_2006-light.wav
AlGore_2006 AG AG 1312 NA 610.62 611.24 AlGore_2006.AG.words1287 AlGore_2006-light.wav
AlGore_2006 AG AG 1313 NA 612.06 612.74 AlGore_2006.AG.words1288 AlGore_2006-light.wav
AlGore_2006 AG AG 1314 NA 612.74 613.66 AlGore_2006.AG.words1289 AlGore_2006-light.wav
AlGore_2006 AG AG 1315 NA 614.15 614.37 AlGore_2006.AG.words1290 AlGore_2006-light.wav
AlGore_2006 AG AG 1316 NA 614.37 614.46 AlGore_2006.AG.words1291 AlGore_2006-light.wav
AlGore_2006 AG AG 1317 NA 614.46 614.73 AlGore_2006.AG.words1292 AlGore_2006-light.wav
AlGore_2006 AG AG 1318 NA 614.73 614.99 AlGore_2006.AG.words1293 AlGore_2006-light.wav
AlGore_2006 AG AG 1319 NA 614.99 615.13 AlGore_2006.AG.words1294 AlGore_2006-light.wav
AlGore_2006 AG AG 1320 NA 615.13 615.6 AlGore_2006.AG.words1295 AlGore_2006-light.wav
AlGore_2006 AG AG 1321 NA 615.6 615.78 AlGore_2006.AG.words1296 AlGore_2006-light.wav
AlGore_2006 AG AG 1322 NA 615.78 615.92 AlGore_2006.AG.words1297 AlGore_2006-light.wav
AlGore_2006 AG AG 1323 NA 615.92 616.26 AlGore_2006.AG.words1298 AlGore_2006-light.wav
AlGore_2006 AG AG 1324 NA 616.94 617.21 AlGore_2006.AG.words1299 AlGore_2006-light.wav
AlGore_2006 AG AG 1325 NA 617.21 617.56 AlGore_2006.AG.words1300 AlGore_2006-light.wav
AlGore_2006 AG AG 1326 NA 617.98 618.68 AlGore_2006.AG.words1301 AlGore_2006-light.wav
AlGore_2006 AG AG 1327 NA 618.71 618.91 AlGore_2006.AG.words1302 AlGore_2006-light.wav
AlGore_2006 AG AG 1328 NA 618.91 619.69 AlGore_2006.AG.words1303 AlGore_2006-light.wav
AlGore_2006 AG AG 1329 NA 620.01 620.91 AlGore_2006.AG.words1304 AlGore_2006-light.wav
AlGore_2006 AG AG 1330 NA 620.94 621.17 AlGore_2006.AG.words1305 AlGore_2006-light.wav
AlGore_2006 AG AG 1331 NA 621.17 621.29 AlGore_2006.AG.words1306 AlGore_2006-light.wav
